name_hotel,address,latitude,longitude,avg_rating,state_name,city_name,cat_name,sentimiento,url
The Roxbury at Stratton Falls,"THE ROXBURY AT STRATTON FALLS, 48 CO RD 41, ROXBURY, NY 12474",42.2626609,-74.5984191,4.9,New York,Roxbury,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dc677f2939d52d:0xc8d464bcbcded947?authuser=-1&hl=en&gl=us
The Oxford,"THE OXFORD, 702 S BERNARD ST, SPOKANE, WA 99204",47.6491837,-117.4167048,4.5,Washington,Spokane,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549e19e898108683:0xbf9f94a979e43c11?authuser=-1&hl=en&gl=us
Black Dog Inn,"BLACK DOG INN, 107 PARK ST SE, ABINGDON, VA 24210",36.7102617,-81.97290149999999,5.0,Virginia,Abingdon,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8850136c81fefca1:0x7ce9c7d0248eed5f?authuser=-1&hl=en&gl=us
Hotel on the Coosa,"HOTEL ON THE COOSA, 1600 RAINBOW DR, GADSDEN, AL 35901",33.9828761,-86.0047864,3.0,Alabama,Gadsden,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x888a395b7e8f02a1:0x6564cb9a12576e7b?authuser=-1&hl=en&gl=us
Radisson Hotel Tucson Airport,"RADISSON HOTEL TUCSON AIRPORT, 4550 S PALO VERDE RD, TUCSON, AZ 85714",32.169212,-110.918537,3.0,Arizona,Tucson,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86d67ab92217a357:0xa064efaab3bf21a2?authuser=-1&hl=en&gl=us
Wildwood Resort LLC,"WILDWOOD RESORT LLC, 865 23 3/4 ST, CHETEK, WI 54728",45.3318665,-91.6712635,4.7,Wisconsin,Chetek,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ace8f19f16b7f9:0xa064a9fb61281406?authuser=-1&hl=en&gl=us
Almost Heaven,"ALMOST HEAVEN, 2208 LONE EAGLE DR, SEVIERVILLE, TN 37876",35.7948478,-83.51737179999999,5.0,Tennessee,Sevierville,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bff7c4f641b9b:0xac9d254e71740c?authuser=-1&hl=en&gl=us
Buffalo Village CC-DD,"BUFFALO VILLAGE CC-DD, 89310 RYAN GULCH RD, SILVERTHORNE, CO 80498",39.6197763,-106.1021219,4.2,Colorado,Silverthorne,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876a5c50dfdf69c1:0x4bf3e3ef966ebbab?authuser=-1&hl=en&gl=us
Peru express lift,"PERU EXPRESS LIFT, 1934 JONES GULCH RD, KEYSTONE, CO 80435",39.6043624,-105.9539108,4.5,Colorado,Keystone,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876a577ab75df7ed:0x5c00d1dc200f84d6?authuser=-1&hl=en&gl=us
Hillbilly Relaxation Ranch Rental Lodge,"HILLBILLY RELAXATION RANCH RENTAL LODGE, 17843 QUANTUM PL, PIERRE, SD 57501",44.7996394,-100.4539286,4.7,South Dakota,Pierre,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52d542218e75e375:0xe10de361d93613db?authuser=-1&hl=en&gl=us
Turner's Lounge at Falconhead,"TURNER'S LOUNGE AT FALCONHEAD, 111 FALCONHEAD DR, BURNEYVILLE, OK 73430",33.926786799999995,-97.3091107,4.5,Oklahoma,Burneyville,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864d162ce6ee89f3:0x5ef09f013eac6eed?authuser=-1&hl=en&gl=us
Oak Park Resort Marina,"OAK PARK RESORT MARINA, 6483 CATCHPOLE SHORE RD, NORTH ROSE, NY 14516",43.234998,-76.925974,4.5,New York,North Rose,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89d73bd3d8595d7f:0xdc26a1f92c9508dc?authuser=-1&hl=en&gl=us
Hob Camp Nature Center,"HOB CAMP NATURE CENTER, 1815 SOUTH STATE RT 123, 1815 OH-123, LEBANON, OH 45036",39.3997509,-84.1394104,4.5,Ohio,,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8840f19f59c5cc2f:0xe17bbdf55da0636b?authuser=-1&hl=en&gl=us
Windmill Inn,"WINDMILL INN, 5 COUNTRY LN, COMFORT, TX 78013",29.9634856,-98.9155398,5.0,Texas,Comfort,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865bf3e5a7e41453:0x56090debd1efaa1a?authuser=-1&hl=en&gl=us
The Carriage Barn,"THE CARRIAGE BARN, 156 HOWARD ST, BURLINGTON, VT 05401",44.4675399,-73.20845729999999,5.0,Vermont,Burlington,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cca7a5363f0a39f:0x7985cf9f33774080?authuser=-1&hl=en&gl=us
Embassy Suites Phoenix - North,"EMBASSY SUITES PHOENIX - NORTH, 2577 W GREENWAY RD, PHOENIX, AZ 85023",33.6242482,-112.11425,3.3,Arizona,Phoenix,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872b6e94f57fdfe7:0x8f9e1c1b7255093d?authuser=-1&hl=en&gl=us
InTown Suites,"INTOWN SUITES, 2570 COBB PKWY NW, KENNESAW, GA 30152",34.0179806,-84.6166569,1.0,Georgia,Kennesaw,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f53fe62c964e75:0xc6eeb727db9e0160?authuser=-1&hl=en&gl=us
Lower Ice Age campground,"LOWER ICE AGE CAMPGROUND, ICE AGE NATIONAL SCENIC TRAIL, BARABOO, WI 53913",43.4350436,-89.7243816,4.7,Wisconsin,Baraboo,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88076b1896d1993b:0x91e91c0df91fa525?authuser=-1&hl=en&gl=us
Upper ice age campground,"UPPER ICE AGE CAMPGROUND, S5748 OLD LAKE RD, BARABOO, WI 53913",43.4363193,-89.7277596,5.0,Wisconsin,Baraboo,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88076b4f3993721d:0x25d52d6d2407a3ed?authuser=-1&hl=en&gl=us
Flex-Stay Apartments,"FLEX-STAY APARTMENTS, 1131 E 5TH ST, PORT ANGELES, WA 98362",48.1077288,-123.4168,4.0,Washington,Port Angeles,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x548fb1a7d7d41903:0x7f85948307e2709?authuser=-1&hl=en&gl=us
Howard Johnson by Wyndham Princeton/Lawrenceville,"HOWARD JOHNSON BY WYNDHAM PRINCETON/LAWRENCEVILLE, 2995 BRUNSWICK PIKE, LAWRENCEVILLE, NJ 08648",40.2764283,-74.70620389999999,3.2,New Jersey,Lawrenceville,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c3e2142e2d6a0f:0xf8bb05d4557fa6ed?authuser=-1&hl=en&gl=us
Holler Park Lodge,"HOLLER PARK LODGE, 5151 S 6TH ST, MILWAUKEE, WI 53221",42.9507944,-87.9214817,4.4,Wisconsin,Milwaukee,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880516c5215fa361:0xf0baaacea3432d70?authuser=-1&hl=en&gl=us
Super 8,"SUPER 8, NW JEFFERSON ST, BLUE SPRINGS, MO 64014",39.0299769,-94.2666692,1.7000000000000002,Missouri,Blue Springs,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c11bc1c1cd345b:0xc813c5cd2bcaf944?authuser=-1&hl=en&gl=us
The Cabin at Maple View,"THE CABIN AT MAPLE VIEW, 5040 OH-29, URBANA, OH 43078",40.1987663,-83.8475773,5.0,Ohio,Urbana,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883f3ed2bd7e9ce5:0xa31c9035bb1ace55?authuser=-1&hl=en&gl=us
Oxford Hotel,"OXFORD HOTEL, 37 S N AURORA ST, STOCKTON, CA 95202",37.9537048,-121.2793695,3.5,California,Stockton,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809012a4a6cca545:0x18d5a1e4f1d11212?authuser=-1&hl=en&gl=us
Cambria Vacation Rentals,"CAMBRIA VACATION RENTALS, 784 MAIN ST A, CAMBRIA, CA 93428",35.5667822,-121.0998542,4.7,California,Cambria,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80ed31c9a16dae53:0x3f55473397a47ee9?authuser=-1&hl=en&gl=us
CloverLeaf Bay Resort,"CLOVERLEAF BAY RESORT, 915 SHAWNEE BEND ONE, SUNRISE BEACH, MO 65079",38.1702842,-92.7240107,4.8,Missouri,Sunrise Beach,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c4c3bb42fd3327:0xc9cbce09822f6264?authuser=-1&hl=en&gl=us
Lake Living Missouri Vacations,"LAKE LIVING MISSOURI VACATIONS, 20 TREE TOP DR, VILLAGE OF FOUR SEASONS, MO 65049",38.187598,-92.7018224,4.3,Missouri,Village Of Four Seasons,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c4c3f6e69c795d:0x5897204235094593?authuser=-1&hl=en&gl=us
Shelter Island Hideaway - Hamptons Vacation Beach Rental 4 Bedr House + Cottage,"SHELTER ISLAND HIDEAWAY - HAMPTONS VACATION BEACH RENTAL 4 BEDR HOUSE + COTTAGE, 1 BRANDER PKWY, SHELTER ISLAND, NY 11964",41.0581009,-72.3691134,5.0,New York,Shelter Island,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e89850dee92235:0xa3a6760c2ec53118?authuser=-1&hl=en&gl=us
Baywest Apartments,"BAYWEST APARTMENTS, 500 89TH AVE N, ST. PETERSBURG, FL 33702",27.8531653,-82.6409764,3.3,Florida,St. Petersburg,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2e69bb87b5133:0x2b4f60eaaddc94f4?authuser=-1&hl=en&gl=us
Bryson Village,"BRYSON VILLAGE, 311 SLOPE ST, BRYSON CITY, NC 28713",35.4311231,-83.4517042,4.9,North Carolina,Bryson City,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885949eba9aae34d:0x4c44a3f7b8596273?authuser=-1&hl=en&gl=us
Clarion Hotel,"CLARION HOTEL, 12601 W 95TH ST, LENEXA, KS 66215",38.954956,-94.7319476,3.4,Kansas,Lenexa,Hotel,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c094b5ffd3c493:0x4167bd16943480d?authuser=-1&hl=en&gl=us
Cardinal Building,"CARDINAL BUILDING, 6809 ANDERSON SCHOOL RD, MCLEANSBORO, IL 62859",38.0061681,-88.5724566,5.0,Illinois,Mcleansboro,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88712757219e6a03:0x4566b8031c726283?authuser=-1&hl=en&gl=us
6 Motel,"6 MOTEL, 11802 I-10, SAN ANTONIO, TX 78249",29.5543966,-98.5883938,3.9,Texas,San Antonio,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865c6715cc1f4821:0x49199b45c498742?authuser=-1&hl=en&gl=us
Nine Mile Forest Cross-Country Skiing and Snowshoeing,"NINE MILE FOREST CROSS-COUNTRY SKIING AND SNOWSHOEING, 8704 RED BUD RD, WAUSAU, WI 54401",44.8743483,-89.71125339999999,4.7,Wisconsin,Wausau,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88001865e84ebab1:0xd3180e4f553ec708?authuser=-1&hl=en&gl=us
Desert Shores Resort - The Motorcoach Community,"DESERT SHORES RESORT - THE MOTORCOACH COMMUNITY, 48170 HJORTH ST, INDIO, CA 92201",33.6952767,-116.2446907,4.4,California,Indio,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80daf816218276c5:0x59b3d396b6de417c?authuser=-1&hl=en&gl=us
Douglas Lake Resort Clubhouse,"DOUGLAS LAKE RESORT CLUBHOUSE, 2567 FLEMING WAY, SEVIERVILLE, TN 37876",35.9304502,-83.4818547,4.6,Tennessee,Sevierville,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bf094411e0181:0x1e6411dd288494f7?authuser=-1&hl=en&gl=us
The Johnston-Torbert House,"THE JOHNSTON-TORBERT HOUSE, 1101 SOUTH ST, GREENSBORO, AL 36744",32.7026908,-87.5928646,4.1,Alabama,Greensboro,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8885f4cee7f25e87:0x912865e1957da360?authuser=-1&hl=en&gl=us
Cabin 2 Brownwood Lake,"CABIN 2 BROWNWOOD LAKE, 200 STATE HWY PARK RD 15, BROWNWOOD, TX 76801",31.8559944,-99.0162024,4.6,Texas,Brownwood,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8650d001b7071107:0x12bd1e3c233feb40?authuser=-1&hl=en&gl=us
Reunion Resort 19,"REUNION RESORT 19, 7819 PALMILLA CT, REUNION, FL 34747",28.2875369,-81.60411979999999,5.0,Florida,Reunion,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd7bd80de8e583:0x31e4d44a5d719917?authuser=-1&hl=en&gl=us
Gulf Sounds,"GULF SOUNDS, 12240 GULF BLVD, TREASURE ISLAND, FL 33706",27.777978,-82.779713,4.4,Florida,Treasure Island,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2fdaa25029ad5:0x502d4387a44943d6?authuser=-1&hl=en&gl=us
Motel Marion & Campground,"MOTEL MARION & CAMPGROUND, 2100 W MAIN ST, MARION, IL 62959",37.7309502,-88.9504764,2.5,Illinois,Marion,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88773a0febfa0895:0xb51685ad7da1e084?authuser=-1&hl=en&gl=us
Vali Vu Motel,"VALI VU MOTEL, 960 US-75, ORTONVILLE, MN 56278",45.2964152,-96.4292119,4.1,Minnesota,Ortonville,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52cb7c82c55a679b:0x6030edabf424b7e4?authuser=-1&hl=en&gl=us
Sandy's Onyx Inn,"SANDY'S ONYX INN, PITTSBURGH, PA 15203",40.4288246,-79.9880187,4.4,Pennsylvania,,Inn,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8834f1423cd1e30d:0xfb0df89d3073de76?authuser=-1&hl=en&gl=us
Brier Inn,"BRIER INN, 540 N JEFFERSON ST # B1, LEWISBURG, WV 24901",37.8148576,-80.4281535,5.0,West Virginia,Lewisburg,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x884c47130f3547c5:0x86828048c5508b8?authuser=-1&hl=en&gl=us
Plymouth Rock Cabins,"PLYMOUTH ROCK CABINS, 24218 OH-328, NEW PLYMOUTH, OH 45654",39.3763833,-82.3885109,3.3,Ohio,New Plymouth,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8847c2cdf7196ab5:0xc723ad920c0f57c?authuser=-1&hl=en&gl=us
Riverview Place Apartments,"RIVERVIEW PLACE APARTMENTS, 810 RIVERVIEW DR # 17B, COLUMBUS, OH 43202",40.024691,-83.03465039999999,3.4,Ohio,Columbus,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88388c2cc83ea225:0xe41dd31e986932e?authuser=-1&hl=en&gl=us
Master Suites,"MASTER SUITES, 5034 W BULLARD AVE, FRESNO, CA 93722",36.822811,-119.881858,4.2,California,Fresno,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80946f4cb3fb8151:0x1e6d1aacc37d211?authuser=-1&hl=en&gl=us
St Martin By The Bay,"ST MARTIN BY THE BAY, 16 RIVERVIEW DR, OCEAN PINES, MD 21811",38.4048101,-75.1692523,4.8,Maryland,Ocean Pines,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b8d830f5c4ef21:0xd2de1b0657eecdf1?authuser=-1&hl=en&gl=us
Cabins at Pawpaw Hill,"CABINS AT PAWPAW HILL, 62256 US-50, MCARTHUR, OH 45651",39.27276,-82.5217502,4.5,Ohio,Mcarthur,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8847c7b4b21d94b3:0x7bedd8ac760593c9?authuser=-1&hl=en&gl=us
Trout Lodge,"TROUT LODGE, 27090 US-12, NACHES, WA 98937",46.6702468,-120.9866833,4.4,Washington,Naches,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5497425eba822669:0x5b216000babab966?authuser=-1&hl=en&gl=us
Eglin AFB JSF Barracks,"EGLIN AFB JSF BARRACKS, 1323 LIGHTNING WAY, EGLIN AFB, FL 32542",30.475989,-86.5554586,4.0,Florida,Eglin Afb,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88914026a232e78d:0x85ed50bbecab0c4?authuser=-1&hl=en&gl=us
Wimberley Log Cabins Resort and Suites,"WIMBERLEY LOG CABINS RESORT AND SUITES, 712 FM2325, WIMBERLEY, TX 78676",30.006034,-98.110538,3.0,Texas,Wimberley,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865b5dba825dba2f:0x2997168a5164a5a9?authuser=-1&hl=en&gl=us
Breckenridge Outdoor Education Center - Scott Griffith Lodge,"BRECKENRIDGE OUTDOOR EDUCATION CENTER - SCOTT GRIFFITH LODGE, 300 SNOWY RIDGE DR, BRECKENRIDGE, CO 80424",39.4748364,-106.0587596,4.7,Colorado,Breckenridge,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876af67ea2edd501:0x17474c37c19dfb54?authuser=-1&hl=en&gl=us
Shekinah Lodge,"SHEKINAH LODGE, 208 PROGRESS ST, RIVERSIDE, NJ 08075",40.0321,-74.9498,3.8,New Jersey,Riverside,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c14b40ade9dcfb:0x4d3009c2eb24df38?authuser=-1&hl=en&gl=us
Woodhaven Gardens,"WOODHAVEN GARDENS, 101 WOODHAVEN DR, HILTON HEAD ISLAND, SC 29928",32.1476211,-80.7601318,3.4,South Carolina,Hilton Head Island,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88fc79017b22f217:0x1550d9bddd99af31?authuser=-1&hl=en&gl=us
Mt. Moriah Lodge No.2,"MT. MORIAH LODGE NO.2, 650 E S TEMPLE, SALT LAKE CITY, UT 84102",40.7687672,-111.8724814,4.5,Utah,Salt Lake City,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8752f571a9d93ab7:0xb1f29dfc79a5c6d9?authuser=-1&hl=en&gl=us
L'Arbre Croche Club,"L'ARBRE CROCHE CLUB, 2755 M-119, HARBOR SPRINGS, MI 49740",45.410653,-84.902773,4.9,Michigan,Harbor Springs,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d4a66e979edb039:0x2ee670c954cbd95d?authuser=-1&hl=en&gl=us
Sunrise Suites,"SUNRISE SUITES, 13530 37TH AVE S, TUKWILA, WA 98168",47.4814053,-122.2858306,4.6,Washington,Tukwila,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549043de38b53f2f:0xe6fe09206b3ae7b6?authuser=-1&hl=en&gl=us
Hotel Brownwood,"HOTEL BROWNWOOD, BROWNWOOD, TX 76801",31.7203489,-98.9800628,4.3,Texas,,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8650c73e78a6db3b:0x2b3a07067ef5a521?authuser=-1&hl=en&gl=us
Hotel Miami,"HOTEL MIAMI, N 417,W 80°22., 2547 NW 166TH ST, MIAMI GARDENS, FL 33054",25.7902833,-80.3694333,4.5,Florida,,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9beca451f5a1b:0x4adbef810d90b4bb?authuser=-1&hl=en&gl=us
Red Roof Inn Appleton,"RED ROOF INN APPLETON, 3920 W COLLEGE AVE, APPLETON, WI 54914",44.2626517,-88.464081,2.8,Wisconsin,Appleton,Inn,-1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8803b7c699c17ea9:0xdafe20bef26ea0ef?authuser=-1&hl=en&gl=us
The Retreat at Pipestem,"THE RETREAT AT PIPESTEM, 33 FAIRWAY DR, PIPESTEM, WV 25979",37.5514559,-80.9726378,4.5,West Virginia,Pipestem,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x884e7ca6f01876bb:0xb60fbc0aab59dd84?authuser=-1&hl=en&gl=us
Mountain View Inn,"MOUNTAIN VIEW INN, 1912 MILL BROOK RD, WAITSFIELD, VT 05673",44.186958,-72.8783286,4.9,Vermont,Waitsfield,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb5724d02260c63:0xdb9134d47fbc92f6?authuser=-1&hl=en&gl=us
Noble Motel,"NOBLE MOTEL, 15740 EUCLID AVE, EAST CLEVELAND, OH 44112",41.5405729,-81.57060659999999,2.7,Ohio,East Cleveland,Motel,-1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8830fe8552841b27:0xe16b80e2dbcff251?authuser=-1&hl=en&gl=us
Derry-Salem Elks #2226,"DERRY-SALEM ELKS #2226, 39 SHADOW LAKE RD, SALEM, NH 03079",42.8112994,-71.243291,4.5,New Hampshire,Salem,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e3ab1cd11b1327:0x1d4e5e89632b88ac?authuser=-1&hl=en&gl=us
Squeeze Inn Inc,"SQUEEZE INN INC, 126 E MCCONNELL ST, OXFORD, IN 47971",40.519476,-87.249349,4.3,Indiana,Oxford,Inn,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88128c9da01b10f9:0x4dc101799924969b?authuser=-1&hl=en&gl=us
The Gallup House,"THE GALLUP HOUSE, 703 S CHESTNUT ST, JEFFERSON, IA 50129",42.007824,-94.373473,3.4,Iowa,Jefferson,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87eda7c3a3eb9c7b:0xbd132a8dcab1089b?authuser=-1&hl=en&gl=us
Hotel Clairon Orlando,"HOTEL CLAIRON ORLANDO, 8442 PALM PKWY, ORLANDO, FL 32836",28.3865531,-81.4982581,4.0,Florida,Orlando,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd8015c8d2b43b:0xec8b8a627eab4bf?authuser=-1&hl=en&gl=us
Angeline Spa,"ANGELINE SPA, 15347 SUQUAMISH WAY NE, SUQUAMISH, WA 98392",47.7112815,-122.5725768,4.6,Washington,Suquamish,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54903d2ab99b2e05:0x1bc487743f9e2143?authuser=-1&hl=en&gl=us
A Cabin By The Stream,"A CABIN BY THE STREAM, 144 BIG MOORES RUN RD, COUDERSPORT, PA 16915",41.724631,-77.9873568,4.5,Pennsylvania,Coudersport,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89cde3a7a4ae9903:0x345cab5dd4dc01e4?authuser=-1&hl=en&gl=us
Hebron Masonic Lodge,"HEBRON MASONIC LODGE, 110 N MAIN ST, HEBRON, IN 46341",41.3190868,-87.2002304,5.0,Indiana,Hebron,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88118b67b1ddc019:0x3426ed385e81bf2a?authuser=-1&hl=en&gl=us
Amazing Grace,"AMAZING GRACE, 365 SMOKY VIEW RD, GATLINBURG, TN 37738",35.7156059,-83.516212,4.8,Tennessee,Gatlinburg,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885955dce7d105d1:0xc4c0570a17905516?authuser=-1&hl=en&gl=us
VRBO LODGING,"VRBO LODGING, NORTH, 709 N RODNEY ST, HELENA, MT 59601",46.592489,-112.028508,3.4,Montana,,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5343551b5650edb9:0x6973daaede29b3c1?authuser=-1&hl=en&gl=us
Grand Canyon,"GRAND CANYON, 203 PARK LN, ESTES PARK, CO 80517",40.3772059,-105.5216651,5.0,Colorado,Estes Park,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876965550bb44953:0xbee19ad83af9a4e0?authuser=-1&hl=en&gl=us
Cannon Beach Tree House,"CANNON BEACH TREE HOUSE, SUNSET BLVD, CANNON BEACH, OR 97110",45.8867128,-123.9584143,5.0,Oregon,Cannon Beach,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5494a5ade612c7b1:0xf9560dfa1db18aab?authuser=-1&hl=en&gl=us
Gaffney Inn,"GAFFNEY INN, 722 HAMPSHIRE DR, GAFFNEY, SC 29341",35.1022372,-81.62991099999999,2.9,South Carolina,Gaffney,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88571b34bea9be27:0x1dfab3c6cc5ec180?authuser=-1&hl=en&gl=us
Econo Lodge Inn & Suites,"ECONO LODGE INN & SUITES, 101 REASOR ST, TAHLEQUAH, OK 74464",35.8897237,-94.9758491,2.9,Oklahoma,Tahlequah,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c9f94d54189345:0xb2b6ec4e33e4b39d?authuser=-1&hl=en&gl=us
South shore mobile home park,"SOUTH SHORE MOBILE HOME PARK, 447 WASHINGTON ST, NORWELL, MA 02061",42.16003,-70.8558252,1.0,Massachusetts,Norwell,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e49fb6eeeedf0b:0x2d53d2f5b20669aa?authuser=-1&hl=en&gl=us
Oak Haven CABIN 74,"OAK HAVEN CABIN 74, 1947 OLD KNOXVILLE HIGHWAY 078026F, SEVIERVILLE, TN TN 37876",35.9185219,-83.6042025,5.0,Tennessee,Sevierville,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885c07e4812a6431:0xe95e5be9b864269f?authuser=-1&hl=en&gl=us
Knights Inn Sierra Vista,"KNIGHTS INN SIERRA VISTA, 201 W FRY BLVD, SIERRA VISTA, AZ 85635",31.555044,-110.3012334,3.1,Arizona,Sierra Vista,Inn,-1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86d7284b82941023:0xc0da70f951e2c6a3?authuser=-1&hl=en&gl=us
"Signor Lodging - Barnhart, TX","SIGNOR LODGING - BARNHART, TX, 828 E TEXAS ST, BARNHART, TX 76930",31.128126,-101.168884,3.0,Texas,,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86f787e4eca34c4b:0xad96d9ea8a3cc70b?authuser=-1&hl=en&gl=us
Permian Lodging- Big Spring,"PERMIAN LODGING- BIG SPRING, I-20 FRONTAGE RD, BIG SPRING, TX 79720",32.2670669,-101.4011764,3.1,Texas,Big Spring,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86f921692c9eee39:0x49f6df27247cf4e5?authuser=-1&hl=en&gl=us
Bidwell Canyon Marina,"BIDWELL CANYON MARINA, 801 BIDWELL CANYON RD, OROVILLE, CA 95966",39.5334434,-121.4526977,4.5,California,Oroville,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809cb771a9aab865:0xf1a57eaed094f56a?authuser=-1&hl=en&gl=us
Lakeside Dreams Cabin,"LAKESIDE DREAMS CABIN, CAMPTON, KY 41301",37.7000583,-83.6588142,3.5,Kentucky,,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88437c6b0285b7a3:0x2caf7094031a9cf4?authuser=-1&hl=en&gl=us
Routt County Fairgrounds RV Park,"ROUTT COUNTY FAIRGROUNDS RV PARK, 398 S POPLAR ST, HAYDEN, CO 81639",40.4898483,-107.2604757,3.7,Colorado,Hayden,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x874253780d63f3cb:0xdad973c44d5fe167?authuser=-1&hl=en&gl=us
